year,month,day,cases,deaths,country,population2000,countrycode
2021,02,09,10612,422,Italy,59641488,ITA
2021,02,08,7969,307,Italy,59641488,ITA
2021,02,07,11640,270,Italy,59641488,ITA
2021,02,06,13439,385,Italy,59641488,ITA
2021,02,05,14213,377,Italy,59641488,ITA
2021,02,04,13656,422,Italy,59641488,ITA
2021,02,03,13182,476,Italy,59641488,ITA
2021,02,02,9651,498,Italy,59641488,ITA
2021,02,01,7925,329,Italy,59641488,ITA
2021,01,31,11249,237,Italy,59641488,ITA
2021,01,30,12713,421,Italy,59641488,ITA
2021,01,29,13563,477,Italy,59641488,ITA
2021,01,28,14360,492,Italy,59641488,ITA
2021,01,27,15191,467,Italy,59641488,ITA
2021,01,26,10584,541,Italy,59641488,ITA
2021,01,25,8559,420,Italy,59641488,ITA
2021,01,24,11628,299,Italy,59641488,ITA
2021,01,23,13331,488,Italy,59641488,ITA
2021,01,22,13633,472,Italy,59641488,ITA
2021,01,21,14055,521,Italy,59641488,ITA
2021,01,20,13568,524,Italy,59641488,ITA
2021,01,19,10496,603,Italy,59641488,ITA
2021,01,18,8825,377,Italy,59641488,ITA
2021,01,17,12544,377,Italy,59641488,ITA
2021,01,16,16310,475,Italy,59641488,ITA
2021,01,15,16144,477,Italy,59641488,ITA
2021,01,14,17243,522,Italy,59641488,ITA
2021,01,13,15773,507,Italy,59641488,ITA
2021,01,12,14242,616,Italy,59641488,ITA
2021,01,11,12530,448,Italy,59641488,ITA
2021,01,10,18625,361,Italy,59641488,ITA
2021,01,09,19976,483,Italy,59641488,ITA
2021,01,08,17529,620,Italy,59641488,ITA
2021,01,07,18416,414,Italy,59641488,ITA
2021,01,06,20326,548,Italy,59641488,ITA
2021,01,05,15375,649,Italy,59641488,ITA
2021,01,04,10798,348,Italy,59641488,ITA
2021,01,03,14245,347,Italy,59641488,ITA
2021,01,02,11825,364,Italy,59641488,ITA
2021,01,01,22210,462,Italy,59641488,ITA
2020,12,31,23477,555,Italy,59641488,ITA
2020,12,30,16202,575,Italy,59641488,ITA
2020,12,29,11210,659,Italy,59641488,ITA
2020,12,28,8581,445,Italy,59641488,ITA
2020,12,27,8913,298,Italy,59641488,ITA
2020,12,26,10429,268,Italy,59641488,ITA
2020,12,25,19037,459,Italy,59641488,ITA
2020,12,24,18039,505,Italy,59641488,ITA
2020,12,23,13908,553,Italy,59641488,ITA
2020,12,22,13316,628,Italy,59641488,ITA
2020,12,21,10869,415,Italy,59641488,ITA
2020,12,20,15102,352,Italy,59641488,ITA
2020,12,19,16305,553,Italy,59641488,ITA
2020,12,18,15401,674,Italy,59641488,ITA
2020,12,17,18233,683,Italy,59641488,ITA
2020,12,16,17568,680,Italy,59641488,ITA
2020,12,15,14839,846,Italy,59641488,ITA
2020,12,14,12025,491,Italy,59641488,ITA
2020,12,13,17937,484,Italy,59641488,ITA
2020,12,12,19902,649,Italy,59641488,ITA
2020,12,11,18726,761,Italy,59641488,ITA
2020,12,10,16998,887,Italy,59641488,ITA
2020,12,09,12755,499,Italy,59641488,ITA
2020,12,08,14837,634,Italy,59641488,ITA
2020,12,07,13679,528,Italy,59641488,ITA
2020,12,06,18887,564,Italy,59641488,ITA
2020,12,05,21052,662,Italy,59641488,ITA
2020,12,04,24110,814,Italy,59641488,ITA
2020,12,03,23219,993,Italy,59641488,ITA
2020,12,02,20709,684,Italy,59641488,ITA
2020,12,01,19347,785,Italy,59641488,ITA
2020,11,30,16376,672,Italy,59641488,ITA
2020,11,29,20646,541,Italy,59641488,ITA
2020,11,28,26315,686,Italy,59641488,ITA
2020,11,27,28342,827,Italy,59641488,ITA
2020,11,26,29001,822,Italy,59641488,ITA
2020,11,25,25852,722,Italy,59641488,ITA
2020,11,24,23227,853,Italy,59641488,ITA
2020,11,23,22927,630,Italy,59641488,ITA
2020,11,22,28337,562,Italy,59641488,ITA
2020,11,21,34764,692,Italy,59641488,ITA
2020,11,20,37239,699,Italy,59641488,ITA
2020,11,19,36176,653,Italy,59641488,ITA
2020,11,18,34280,753,Italy,59641488,ITA
2020,11,17,32191,731,Italy,59641488,ITA
2020,11,16,27352,504,Italy,59641488,ITA
2020,11,15,33977,546,Italy,59641488,ITA
2020,11,14,37249,544,Italy,59641488,ITA
2020,11,13,40902,550,Italy,59641488,ITA
2020,11,12,37977,636,Italy,59641488,ITA
2020,11,11,32961,623,Italy,59641488,ITA
2020,11,10,35090,580,Italy,59641488,ITA
2020,11,09,25269,356,Italy,59641488,ITA
2020,11,08,32614,331,Italy,59641488,ITA
2020,11,07,39809,425,Italy,59641488,ITA
2020,11,06,37802,446,Italy,59641488,ITA
2020,11,05,34502,445,Italy,59641488,ITA
2020,11,04,30548,335,Italy,59641488,ITA
2020,11,03,28241,353,Italy,59641488,ITA
2020,11,02,22253,233,Italy,59641488,ITA
2020,11,01,29905,208,Italy,59641488,ITA
2020,10,31,31756,297,Italy,59641488,ITA
2020,10,30,31079,199,Italy,59641488,ITA
2020,10,29,26829,217,Italy,59641488,ITA
2020,10,28,24988,205,Italy,59641488,ITA
2020,10,27,21989,221,Italy,59641488,ITA
2020,10,26,17007,141,Italy,59641488,ITA
2020,10,25,21273,128,Italy,59641488,ITA
2020,10,24,19640,151,Italy,59641488,ITA
2020,10,23,19143,91,Italy,59641488,ITA
2020,10,22,16078,136,Italy,59641488,ITA
2020,10,21,15199,127,Italy,59641488,ITA
2020,10,20,10871,89,Italy,59641488,ITA
2020,10,19,9337,73,Italy,59641488,ITA
2020,10,18,11705,69,Italy,59641488,ITA
2020,10,17,10925,47,Italy,59641488,ITA
2020,10,16,10009,55,Italy,59641488,ITA
2020,10,15,8803,83,Italy,59641488,ITA
2020,10,14,7332,43,Italy,59641488,ITA
2020,10,13,5898,41,Italy,59641488,ITA
2020,10,12,4619,39,Italy,59641488,ITA
2020,10,11,5456,26,Italy,59641488,ITA
2020,10,10,5724,29,Italy,59641488,ITA
2020,10,09,5372,28,Italy,59641488,ITA
2020,10,08,4458,22,Italy,59641488,ITA
2020,10,07,3677,31,Italy,59641488,ITA
2020,10,06,2677,28,Italy,59641488,ITA
2020,10,05,2257,16,Italy,59641488,ITA
2020,10,04,2578,18,Italy,59641488,ITA
2020,10,03,2843,27,Italy,59641488,ITA
2020,10,02,2499,23,Italy,59641488,ITA
2020,10,01,2548,24,Italy,59641488,ITA
2020,09,30,1850,19,Italy,59641488,ITA
2020,09,29,1647,24,Italy,59641488,ITA
2020,09,28,1494,16,Italy,59641488,ITA
2020,09,27,1766,17,Italy,59641488,ITA
2020,09,26,1869,17,Italy,59641488,ITA
2020,09,25,1912,20,Italy,59641488,ITA
2020,09,24,1786,23,Italy,59641488,ITA
2020,09,23,1640,20,Italy,59641488,ITA
2020,09,22,1391,14,Italy,59641488,ITA
2020,09,21,1350,17,Italy,59641488,ITA
2020,09,20,1587,15,Italy,59641488,ITA
2020,09,19,1637,24,Italy,59641488,ITA
2020,09,18,1907,10,Italy,59641488,ITA
2020,09,17,1583,13,Italy,59641488,ITA
2020,09,16,1452,12,Italy,59641488,ITA
2020,09,15,1229,9,Italy,59641488,ITA
2020,09,14,1008,14,Italy,59641488,ITA
2020,09,13,1456,7,Italy,59641488,ITA
2020,09,12,1501,6,Italy,59641488,ITA
2020,09,11,1616,10,Italy,59641488,ITA
2020,09,10,1597,10,Italy,59641488,ITA
2020,09,09,1430,14,Italy,59641488,ITA
2020,09,08,1369,10,Italy,59641488,ITA
2020,09,07,1150,12,Italy,59641488,ITA
2020,09,06,1297,8,Italy,59641488,ITA
2020,09,05,1693,15,Italy,59641488,ITA
2020,09,04,1732,11,Italy,59641488,ITA
2020,09,03,1397,10,Italy,59641488,ITA
2020,09,02,1326,6,Italy,59641488,ITA
2020,09,01,975,8,Italy,59641488,ITA
2020,08,31,996,6,Italy,59641488,ITA
2020,08,30,1365,4,Italy,59641488,ITA
2020,08,29,1444,1,Italy,59641488,ITA
2020,08,28,1460,9,Italy,59641488,ITA
2020,08,27,1409,5,Italy,59641488,ITA
2020,08,26,1366,13,Italy,59641488,ITA
2020,08,25,876,4,Italy,59641488,ITA
2020,08,24,953,4,Italy,59641488,ITA
2020,08,23,1209,7,Italy,59641488,ITA
2020,08,22,1071,3,Italy,59641488,ITA
2020,08,21,947,9,Italy,59641488,ITA
2020,08,20,840,6,Italy,59641488,ITA
2020,08,19,642,7,Italy,59641488,ITA
2020,08,18,401,5,Italy,59641488,ITA
2020,08,17,320,4,Italy,59641488,ITA
2020,08,16,477,4,Italy,59641488,ITA
2020,08,15,629,158,Italy,59641488,ITA
2020,08,14,574,3,Italy,59641488,ITA
2020,08,13,522,6,Italy,59641488,ITA
2020,08,12,476,10,Italy,59641488,ITA
2020,08,11,412,6,Italy,59641488,ITA
2020,08,10,259,4,Italy,59641488,ITA
2020,08,09,463,2,Italy,59641488,ITA
2020,08,08,347,13,Italy,59641488,ITA
2020,08,07,552,3,Italy,59641488,ITA
2020,08,06,401,6,Italy,59641488,ITA
2020,08,05,384,10,Italy,59641488,ITA
2020,08,04,190,5,Italy,59641488,ITA
2020,08,03,159,12,Italy,59641488,ITA
2020,08,02,238,8,Italy,59641488,ITA
2020,08,01,295,5,Italy,59641488,ITA
2020,07,31,379,9,Italy,59641488,ITA
2020,07,30,382,3,Italy,59641488,ITA
2020,07,29,288,6,Italy,59641488,ITA
2020,07,28,202,11,Italy,59641488,ITA
2020,07,27,168,5,Italy,59641488,ITA
2020,07,26,254,5,Italy,59641488,ITA
2020,07,25,274,5,Italy,59641488,ITA
2020,07,24,252,5,Italy,59641488,ITA
2020,07,23,306,10,Italy,59641488,ITA
2020,07,22,280,9,Italy,59641488,ITA
2020,07,21,128,15,Italy,59641488,ITA
2020,07,20,190,13,Italy,59641488,ITA
2020,07,19,218,3,Italy,59641488,ITA
2020,07,18,249,14,Italy,59641488,ITA
2020,07,17,231,11,Italy,59641488,ITA
2020,07,16,230,20,Italy,59641488,ITA
2020,07,15,162,13,Italy,59641488,ITA
2020,07,14,114,17,Italy,59641488,ITA
2020,07,13,169,13,Italy,59641488,ITA
2020,07,12,234,9,Italy,59641488,ITA
2020,07,11,188,7,Italy,59641488,ITA
2020,07,10,276,12,Italy,59641488,ITA
2020,07,09,214,12,Italy,59641488,ITA
2020,07,08,193,15,Italy,59641488,ITA
2020,07,07,137,30,Italy,59641488,ITA
2020,07,06,208,8,Italy,59641488,ITA
2020,07,05,192,7,Italy,59641488,ITA
2020,07,04,235,21,Italy,59641488,ITA
2020,07,03,223,15,Italy,59641488,ITA
2020,07,02,201,30,Italy,59641488,ITA
2020,07,01,182,21,Italy,59641488,ITA
2020,06,30,142,23,Italy,59641488,ITA
2020,06,29,126,6,Italy,59641488,ITA
2020,06,28,174,22,Italy,59641488,ITA
2020,06,27,175,8,Italy,59641488,ITA
2020,06,26,255,30,Italy,59641488,ITA
2020,06,25,296,34,Italy,59641488,ITA
2020,06,24,577,-31,Italy,59641488,ITA
2020,06,23,113,18,Italy,59641488,ITA
2020,06,22,221,23,Italy,59641488,ITA
2020,06,21,224,24,Italy,59641488,ITA
2020,06,20,264,49,Italy,59641488,ITA
2020,06,19,-148,47,Italy,59641488,ITA
2020,06,18,331,66,Italy,59641488,ITA
2020,06,17,328,43,Italy,59641488,ITA
2020,06,16,210,34,Italy,59641488,ITA
2020,06,15,301,26,Italy,59641488,ITA
2020,06,14,338,44,Italy,59641488,ITA
2020,06,13,346,78,Italy,59641488,ITA
2020,06,12,163,56,Italy,59641488,ITA
2020,06,11,379,53,Italy,59641488,ITA
2020,06,10,202,71,Italy,59641488,ITA
2020,06,09,283,79,Italy,59641488,ITA
2020,06,08,280,65,Italy,59641488,ITA
2020,06,07,197,53,Italy,59641488,ITA
2020,06,06,270,72,Italy,59641488,ITA
2020,06,05,518,85,Italy,59641488,ITA
2020,06,04,177,88,Italy,59641488,ITA
2020,06,03,321,71,Italy,59641488,ITA
2020,06,02,318,55,Italy,59641488,ITA
2020,06,01,178,60,Italy,59641488,ITA
2020,05,31,355,75,Italy,59641488,ITA
2020,05,30,416,111,Italy,59641488,ITA
2020,05,29,516,87,Italy,59641488,ITA
2020,05,28,593,70,Italy,59641488,ITA
2020,05,27,584,117,Italy,59641488,ITA
2020,05,26,397,78,Italy,59641488,ITA
2020,05,25,300,92,Italy,59641488,ITA
2020,05,24,531,50,Italy,59641488,ITA
2020,05,23,669,119,Italy,59641488,ITA
2020,05,22,652,130,Italy,59641488,ITA
2020,05,21,642,156,Italy,59641488,ITA
2020,05,20,665,161,Italy,59641488,ITA
2020,05,19,813,162,Italy,59641488,ITA
2020,05,18,451,99,Italy,59641488,ITA
2020,05,17,675,145,Italy,59641488,ITA
2020,05,16,875,153,Italy,59641488,ITA
2020,05,15,789,242,Italy,59641488,ITA
2020,05,14,992,262,Italy,59641488,ITA
2020,05,13,888,195,Italy,59641488,ITA
2020,05,12,1402,172,Italy,59641488,ITA
2020,05,11,744,179,Italy,59641488,ITA
2020,05,10,802,165,Italy,59641488,ITA
2020,05,09,1083,194,Italy,59641488,ITA
2020,05,08,1327,243,Italy,59641488,ITA
2020,05,07,1401,274,Italy,59641488,ITA
2020,05,06,1444,369,Italy,59641488,ITA
2020,05,05,1075,236,Italy,59641488,ITA
2020,05,04,1221,195,Italy,59641488,ITA
2020,05,03,1389,174,Italy,59641488,ITA
2020,05,02,1900,474,Italy,59641488,ITA
2020,05,01,1965,269,Italy,59641488,ITA
2020,04,30,1872,285,Italy,59641488,ITA
2020,04,29,2086,323,Italy,59641488,ITA
2020,04,28,2091,382,Italy,59641488,ITA
2020,04,27,1739,333,Italy,59641488,ITA
2020,04,26,2324,260,Italy,59641488,ITA
2020,04,25,2357,415,Italy,59641488,ITA
2020,04,24,3021,420,Italy,59641488,ITA
2020,04,23,2646,464,Italy,59641488,ITA
2020,04,22,3370,437,Italy,59641488,ITA
2020,04,21,2729,534,Italy,59641488,ITA
2020,04,20,2256,454,Italy,59641488,ITA
2020,04,19,3047,433,Italy,59641488,ITA
2020,04,18,3491,482,Italy,59641488,ITA
2020,04,17,3493,575,Italy,59641488,ITA
2020,04,16,3786,525,Italy,59641488,ITA
2020,04,15,2667,578,Italy,59641488,ITA
2020,04,14,2972,602,Italy,59641488,ITA
2020,04,13,3153,566,Italy,59641488,ITA
2020,04,12,4092,431,Italy,59641488,ITA
2020,04,11,4694,619,Italy,59641488,ITA
2020,04,10,3951,570,Italy,59641488,ITA
2020,04,09,4204,610,Italy,59641488,ITA
2020,04,08,3836,542,Italy,59641488,ITA
2020,04,07,3039,604,Italy,59641488,ITA
2020,04,06,3599,636,Italy,59641488,ITA
2020,04,05,4316,525,Italy,59641488,ITA
2020,04,04,4805,681,Italy,59641488,ITA
2020,04,03,4585,766,Italy,59641488,ITA
2020,04,02,4668,760,Italy,59641488,ITA
2020,04,01,4782,727,Italy,59641488,ITA
2020,03,31,4053,837,Italy,59641488,ITA
2020,03,30,4050,812,Italy,59641488,ITA
2020,03,29,5217,756,Italy,59641488,ITA
2020,03,28,5974,889,Italy,59641488,ITA
2020,03,27,5959,969,Italy,59641488,ITA
2020,03,26,6153,662,Italy,59641488,ITA
2020,03,25,5210,683,Italy,59641488,ITA
2020,03,24,5249,743,Italy,59641488,ITA
2020,03,23,4789,601,Italy,59641488,ITA
2020,03,22,5560,651,Italy,59641488,ITA
2020,03,21,6557,793,Italy,59641488,ITA
2020,03,20,5986,627,Italy,59641488,ITA
2020,03,19,5322,427,Italy,59641488,ITA
2020,03,18,4207,475,Italy,59641488,ITA
2020,03,17,3526,345,Italy,59641488,ITA
2020,03,16,3233,349,Italy,59641488,ITA
2020,03,15,3590,368,Italy,59641488,ITA
2020,03,14,3497,175,Italy,59641488,ITA
2020,03,13,2547,250,Italy,59641488,ITA
2020,03,12,2651,189,Italy,59641488,ITA
2020,03,11,2313,196,Italy,59641488,ITA
2020,03,10,977,168,Italy,59641488,ITA
2020,03,09,1797,97,Italy,59641488,ITA
2020,03,08,1492,133,Italy,59641488,ITA
2020,03,07,1247,36,Italy,59641488,ITA
2020,03,06,778,49,Italy,59641488,ITA
2020,03,05,769,41,Italy,59641488,ITA
2020,03,04,587,28,Italy,59641488,ITA
2020,03,03,466,27,Italy,59641488,ITA
2020,03,02,342,18,Italy,59641488,ITA
2020,03,01,566,5,Italy,59641488,ITA
2020,02,29,240,8,Italy,59641488,ITA
2020,02,28,238,4,Italy,59641488,ITA
2020,02,27,250,5,Italy,59641488,ITA
2020,02,26,78,2,Italy,59641488,ITA
2020,02,25,93,3,Italy,59641488,ITA
2020,02,24,229,7,Italy,59641488,ITA
2022,03,15,6250,6,Latvia,1907675,LVA
2022,03,14,2097,8,Latvia,1907675,LVA
2022,03,13,2727,2,Latvia,1907675,LVA
2022,03,12,6525,23,Latvia,1907675,LVA
2022,03,11,6216,14,Latvia,1907675,LVA
2022,03,10,7055,13,Latvia,1907675,LVA
2022,03,09,7542,15,Latvia,1907675,LVA
2022,03,08,8137,9,Latvia,1907675,LVA
2022,03,07,2594,9,Latvia,1907675,LVA
2022,03,06,3992,3,Latvia,1907675,LVA
2022,03,05,7754,25,Latvia,1907675,LVA
2022,03,04,7676,24,Latvia,1907675,LVA
2022,03,03,8900,15,Latvia,1907675,LVA
2022,03,02,10574,28,Latvia,1907675,LVA
2022,03,01,9524,17,Latvia,1907675,LVA
2022,02,28,3616,9,Latvia,1907675,LVA
2022,02,27,5427,7,Latvia,1907675,LVA
2022,02,26,10117,17,Latvia,1907675,LVA
2022,02,25,9952,32,Latvia,1907675,LVA
2022,02,24,11088,14,Latvia,1907675,LVA
2022,02,23,11320,15,Latvia,1907675,LVA
2022,02,22,11837,17,Latvia,1907675,LVA
2022,02,21,3819,5,Latvia,1907675,LVA
2022,02,20,6776,9,Latvia,1907675,LVA
2022,02,19,11992,6,Latvia,1907675,LVA
2022,02,18,10285,20,Latvia,1907675,LVA
2022,02,17,11595,12,Latvia,1907675,LVA
2022,02,16,11425,20,Latvia,1907675,LVA
2022,02,15,11105,12,Latvia,1907675,LVA
2022,02,14,4144,5,Latvia,1907675,LVA
2022,02,13,7789,4,Latvia,1907675,LVA
2022,02,12,10707,13,Latvia,1907675,LVA
2022,02,11,11797,20,Latvia,1907675,LVA
2022,02,10,11599,9,Latvia,1907675,LVA
2022,02,09,11835,9,Latvia,1907675,LVA
2022,02,08,11144,9,Latvia,1907675,LVA
2022,02,07,3646,9,Latvia,1907675,LVA
2022,02,06,7234,6,Latvia,1907675,LVA
2022,02,05,10501,11,Latvia,1907675,LVA
2022,02,04,10137,11,Latvia,1907675,LVA
2022,02,03,9831,12,Latvia,1907675,LVA
2022,02,02,10610,23,Latvia,1907675,LVA
2022,02,01,9028,15,Latvia,1907675,LVA
2022,01,31,3775,5,Latvia,1907675,LVA
2022,01,30,6860,6,Latvia,1907675,LVA
2022,01,29,9626,7,Latvia,1907675,LVA
2022,01,28,8682,9,Latvia,1907675,LVA
2022,01,27,9087,18,Latvia,1907675,LVA
2022,01,26,9143,14,Latvia,1907675,LVA
2022,01,25,6097,15,Latvia,1907675,LVA
2022,01,24,3953,4,Latvia,1907675,LVA
2022,01,23,4753,2,Latvia,1907675,LVA
2022,01,22,5789,11,Latvia,1907675,LVA
2022,01,21,5972,9,Latvia,1907675,LVA
2022,01,20,4885,14,Latvia,1907675,LVA
2022,01,19,5082,17,Latvia,1907675,LVA
2022,01,18,3706,8,Latvia,1907675,LVA
2022,01,17,1560,4,Latvia,1907675,LVA
2022,01,16,2140,4,Latvia,1907675,LVA
2022,01,15,3065,14,Latvia,1907675,LVA
2022,01,14,2628,12,Latvia,1907675,LVA
2022,01,13,2566,10,Latvia,1907675,LVA
2022,01,12,2439,22,Latvia,1907675,LVA
2022,01,11,2241,7,Latvia,1907675,LVA
2022,01,10,864,3,Latvia,1907675,LVA
2022,01,09,1010,8,Latvia,1907675,LVA
2022,01,08,1815,8,Latvia,1907675,LVA
2022,01,07,1877,17,Latvia,1907675,LVA
2022,01,06,1994,12,Latvia,1907675,LVA
2022,01,05,1835,13,Latvia,1907675,LVA
2022,01,04,1628,6,Latvia,1907675,LVA
2022,01,03,671,15,Latvia,1907675,LVA
2022,01,02,180,2,Latvia,1907675,LVA
2022,01,01,167,7,Latvia,1907675,LVA
2021,12,31,1157,9,Latvia,1907675,LVA
2021,12,30,1246,8,Latvia,1907675,LVA
2021,12,29,1319,24,Latvia,1907675,LVA
2021,12,28,1186,22,Latvia,1907675,LVA
2021,12,27,335,4,Latvia,1907675,LVA
2021,12,26,203,3,Latvia,1907675,LVA
2021,12,25,122,6,Latvia,1907675,LVA
2021,12,24,948,5,Latvia,1907675,LVA
2021,12,23,954,12,Latvia,1907675,LVA
2021,12,22,748,11,Latvia,1907675,LVA
2021,12,21,991,12,Latvia,1907675,LVA
2021,12,20,326,10,Latvia,1907675,LVA
2021,12,19,423,6,Latvia,1907675,LVA
2021,12,18,910,8,Latvia,1907675,LVA
2021,12,17,841,11,Latvia,1907675,LVA
2021,12,16,934,11,Latvia,1907675,LVA
2021,12,15,886,18,Latvia,1907675,LVA
2021,12,14,930,14,Latvia,1907675,LVA
2021,12,13,271,1,Latvia,1907675,LVA
2021,12,12,481,9,Latvia,1907675,LVA
2021,12,11,805,6,Latvia,1907675,LVA
2021,12,10,650,11,Latvia,1907675,LVA
2021,12,09,793,24,Latvia,1907675,LVA
2021,12,08,796,25,Latvia,1907675,LVA
2021,12,07,860,23,Latvia,1907675,LVA
2021,12,06,230,10,Latvia,1907675,LVA
2021,12,05,477,6,Latvia,1907675,LVA
2021,12,04,727,13,Latvia,1907675,LVA
2021,12,03,723,16,Latvia,1907675,LVA
2021,12,02,712,19,Latvia,1907675,LVA
2021,12,01,1031,34,Latvia,1907675,LVA
2021,11,30,931,24,Latvia,1907675,LVA
2021,11,29,315,9,Latvia,1907675,LVA
2021,11,28,488,16,Latvia,1907675,LVA
2021,11,27,919,17,Latvia,1907675,LVA
2021,11,26,874,30,Latvia,1907675,LVA
2021,11,25,1095,20,Latvia,1907675,LVA
2021,11,24,1279,56,Latvia,1907675,LVA
2021,11,23,1293,40,Latvia,1907675,LVA
2021,11,22,349,17,Latvia,1907675,LVA
2021,11,21,493,10,Latvia,1907675,LVA
2021,11,20,617,20,Latvia,1907675,LVA
2021,11,19,445,19,Latvia,1907675,LVA
2021,11,18,1221,26,Latvia,1907675,LVA
2021,11,17,1501,79,Latvia,1907675,LVA
2021,11,16,1077,31,Latvia,1907675,LVA
2021,11,15,422,3,Latvia,1907675,LVA
2021,11,14,765,28,Latvia,1907675,LVA
2021,11,13,1422,51,Latvia,1907675,LVA
2021,11,12,1388,37,Latvia,1907675,LVA
2021,11,11,1378,48,Latvia,1907675,LVA
2021,11,10,1689,37,Latvia,1907675,LVA
2021,11,09,1451,46,Latvia,1907675,LVA
2021,11,08,423,16,Latvia,1907675,LVA
2021,11,07,1255,27,Latvia,1907675,LVA
2021,11,06,1888,28,Latvia,1907675,LVA
2021,11,05,1821,43,Latvia,1907675,LVA
2021,11,04,2347,47,Latvia,1907675,LVA
2021,11,03,2718,45,Latvia,1907675,LVA
2021,11,02,1884,43,Latvia,1907675,LVA
2021,11,01,772,16,Latvia,1907675,LVA
2021,10,31,1800,16,Latvia,1907675,LVA
2021,10,30,2879,39,Latvia,1907675,LVA
2021,10,29,2758,25,Latvia,1907675,LVA
2021,10,28,2919,64,Latvia,1907675,LVA
2021,10,27,3206,33,Latvia,1907675,LVA
2021,10,26,2117,26,Latvia,1907675,LVA
2021,10,25,887,21,Latvia,1907675,LVA
2021,10,24,2252,10,Latvia,1907675,LVA
2021,10,23,2932,26,Latvia,1907675,LVA
2021,10,22,3133,24,Latvia,1907675,LVA
2021,10,21,2935,23,Latvia,1907675,LVA
2021,10,20,2599,24,Latvia,1907675,LVA
2021,10,19,1853,23,Latvia,1907675,LVA
2021,10,18,1253,7,Latvia,1907675,LVA
2021,10,17,2377,9,Latvia,1907675,LVA
2021,10,16,2799,12,Latvia,1907675,LVA
2021,10,15,2142,12,Latvia,1907675,LVA
2021,10,14,2408,21,Latvia,1907675,LVA
2021,10,13,2236,17,Latvia,1907675,LVA
2021,10,12,1376,18,Latvia,1907675,LVA
2021,10,11,1002,2,Latvia,1907675,LVA
2021,10,10,1359,4,Latvia,1907675,LVA
2021,10,09,1669,7,Latvia,1907675,LVA
2021,10,08,1695,4,Latvia,1907675,LVA
2021,10,07,1752,10,Latvia,1907675,LVA
2021,10,06,1671,16,Latvia,1907675,LVA
2021,10,05,1010,14,Latvia,1907675,LVA
2021,10,04,479,2,Latvia,1907675,LVA
2021,10,03,1033,10,Latvia,1907675,LVA
2021,10,02,1190,10,Latvia,1907675,LVA
2021,10,01,1127,4,Latvia,1907675,LVA
2021,09,30,1208,11,Latvia,1907675,LVA
2021,09,29,1203,6,Latvia,1907675,LVA
2021,09,28,804,11,Latvia,1907675,LVA
2021,09,27,290,5,Latvia,1907675,LVA
2021,09,26,567,2,Latvia,1907675,LVA
2021,09,25,816,7,Latvia,1907675,LVA
2021,09,24,710,6,Latvia,1907675,LVA
2021,09,23,776,4,Latvia,1907675,LVA
2021,09,22,674,7,Latvia,1907675,LVA
2021,09,21,494,13,Latvia,1907675,LVA
2021,09,20,189,5,Latvia,1907675,LVA
2021,09,19,404,0,Latvia,1907675,LVA
2021,09,18,542,5,Latvia,1907675,LVA
2021,09,17,533,3,Latvia,1907675,LVA
2021,09,16,596,4,Latvia,1907675,LVA
2021,09,15,697,7,Latvia,1907675,LVA
2021,09,14,460,8,Latvia,1907675,LVA
2021,09,13,135,4,Latvia,1907675,LVA
2021,09,12,393,2,Latvia,1907675,LVA
2021,09,11,419,5,Latvia,1907675,LVA
2021,09,10,489,4,Latvia,1907675,LVA
2021,09,09,490,3,Latvia,1907675,LVA
2021,09,08,459,3,Latvia,1907675,LVA
2021,09,07,311,4,Latvia,1907675,LVA
2021,09,06,114,3,Latvia,1907675,LVA
2021,09,05,358,1,Latvia,1907675,LVA
2021,09,04,360,0,Latvia,1907675,LVA
2021,09,03,354,4,Latvia,1907675,LVA
2021,09,02,340,1,Latvia,1907675,LVA
2021,09,01,469,1,Latvia,1907675,LVA
2021,08,31,237,5,Latvia,1907675,LVA
2021,08,30,81,0,Latvia,1907675,LVA
2021,08,29,196,0,Latvia,1907675,LVA
2021,08,28,256,0,Latvia,1907675,LVA
2021,08,27,181,2,Latvia,1907675,LVA
2021,08,26,150,1,Latvia,1907675,LVA
2021,08,25,249,1,Latvia,1907675,LVA
2021,08,24,169,0,Latvia,1907675,LVA
2021,08,23,73,0,Latvia,1907675,LVA
2021,08,22,101,1,Latvia,1907675,LVA
2021,08,21,160,0,Latvia,1907675,LVA
2021,08,20,133,1,Latvia,1907675,LVA
2021,08,19,146,1,Latvia,1907675,LVA
2021,08,18,180,1,Latvia,1907675,LVA
2021,08,17,154,2,Latvia,1907675,LVA
2021,08,16,49,2,Latvia,1907675,LVA
2021,08,15,73,0,Latvia,1907675,LVA
2021,08,14,108,0,Latvia,1907675,LVA
2021,08,13,127,0,Latvia,1907675,LVA
2021,08,12,107,0,Latvia,1907675,LVA
2021,08,11,120,0,Latvia,1907675,LVA
2021,08,10,125,2,Latvia,1907675,LVA
2021,08,09,41,0,Latvia,1907675,LVA
2021,08,08,74,0,Latvia,1907675,LVA
2021,08,07,63,0,Latvia,1907675,LVA
2021,08,06,80,1,Latvia,1907675,LVA
2021,08,05,70,0,Latvia,1907675,LVA
2021,08,04,97,2,Latvia,1907675,LVA
2021,08,03,112,0,Latvia,1907675,LVA
2021,08,02,26,0,Latvia,1907675,LVA
2021,08,01,36,0,Latvia,1907675,LVA
2021,07,31,64,0,Latvia,1907675,LVA
2021,07,30,82,2,Latvia,1907675,LVA
2021,07,29,67,0,Latvia,1907675,LVA
