! Version:            1.0
! Source:             D. Landskron, TU Vienna (created: 2020-02-23)
! Data_types:         VMF3 (lat lon ah aw zhd zwd)
! Epoch:              2020 02 21 00 00  0.0
! Scale_factor:       1.e+00
! Range/resolution:   -89.5 89.5 0.5 359.5 1 1
! Comment:            vmf.geo.tuwien.ac.at/trop_products/GRID/1x1/VMF3/VMF3_OP/2020/
 89.5  253.5  0.00114673  0.00043379  2.2407  0.0136
 89.5  254.5  0.00114674  0.00043469  2.2407  0.0136
 89.5  255.5  0.00114676  0.00043597  2.2406  0.0135
 89.5  256.5  0.00114677  0.00043816  2.2406  0.0135
 89.5  257.5  0.00114678  0.00044044  2.2405  0.0135
 89.5  258.5  0.00114679  0.00044211  2.2405  0.0134
 89.5  259.5  0.00114679  0.00044309  2.2404  0.0134
 89.5  260.5  0.00114681  0.00044509  2.2404  0.0134
 89.5  261.5  0.00114683  0.00044894  2.2403  0.0133
 89.5  262.5  0.00114682  0.00045284  2.2403  0.0133
 89.5  263.5  0.00114684  0.00045556  2.2402  0.0132
 89.5  264.5  0.00114685  0.00045743  2.2402  0.0132
 89.5  265.5  0.00114686  0.00046207  2.2401  0.0132
 89.5  266.5  0.00114686  0.00046976  2.2400  0.0131
 89.5  267.5  0.00114687  0.00047684  2.2400  0.0131
 89.5  268.5  0.00114688  0.00048229  2.2399  0.0131
 89.5  269.5  0.00114689  0.00048671  2.2399  0.0130
 89.5  270.5  0.00114690  0.00049234  2.2398  0.0130
 89.5  271.5  0.00114689  0.00049898  2.2398  0.0130
 89.5  272.5  0.00114689  0.00050638  2.2397  0.0129
 89.5  273.5  0.00114690  0.00051525  2.2396  0.0129
 89.5  274.5  0.00114691  0.00052409  2.2396  0.0129
 89.5  275.5  0.00114692  0.00053214  2.2395  0.0128
 89.5  276.5  0.00114693  0.00053959  2.2395  0.0128
 89.5  277.5  0.00114693  0.00054923  2.2394  0.0128
 89.5  278.5  0.00114692  0.00056182  2.2393  0.0128
 89.5  279.5  0.00114692  0.00057480  2.2393  0.0127
 89.5  280.5  0.00114691  0.00058704  2.2392  0.0127
 89.5  281.5  0.00114690  0.00059889  2.2392  0.0127
 89.5  282.5  0.00114689  0.00061337  2.2391  0.0127
 89.5  283.5  0.00114687  0.00063094  2.2390  0.0127
 89.5  284.5  0.00114684  0.00064846  2.2390  0.0127
 89.5  285.5  0.00114681  0.00066496  2.2389  0.0127
 89.5  286.5  0.00114677  0.00068071  2.2389  0.0126
 89.5  287.5  0.00114673  0.00069556  2.2388  0.0126
 89.5  288.5  0.00114669  0.00070979  2.2387  0.0126
 89.5  289.5  0.00114664  0.00072319  2.2387  0.0126
 89.5  290.5  0.00114659  0.00073535  2.2386  0.0126
 89.5  291.5  0.00114653  0.00074572  2.2385  0.0125
 89.5  292.5  0.00114646  0.00075069  2.2384  0.0125
 89.5  293.5  0.00114640  0.00075094  2.2384  0.0124
 89.5  294.5  0.00114636  0.00074920  2.2383  0.0124
 89.5  295.5  0.00114631  0.00074488  2.2383  0.0123
